,Transaction_ID,Transaction_Amount (in Million),Transaction_Time,Transaction_Date,Transaction_Type,Merchant_Category,Transaction_Location,Customer_Home_Location,Distance_From_Home,IP_Address,Card_Type,Account_Balance (in Million),Daily_Transaction_Count,Weekly_Transaction_Count,Avg_Transaction_Amount (in Million),Max_Transaction_Last_24h (in Million),Is_International_Transaction,Is_New_Merchant,Failed_Transaction_Count,Unusual_Time_Transaction,Previous_Fraud_Count,Is_Fraud
15626,382088.0,7.0,23:30,2025-01-29,POS,Grocery,Faisalabad,Faisalabad,32.0,41.215.11.8,Credit,16.0,7.0,1.0,2.0,5.0,1,1,2.0,1,0.0,0
15627,337036.0,6.0,09:50,2025-02-21,ATM,Restaurant,Karachi,Lahore,515.0,156.8.212.207,Credit,4.0,4.0,3.0,5.0,6.0,0,0,1.0,1,0.0,0
15628,324242.0,9.0,22:23,2025-02-02,POS,Electronics,Lahore,Lahore,339.0,233.158.186.48,Debit,32.0,5.0,20.0,4.0,4.0,1,1,1.0,0,1.0,0
15629,256509.0,6.0,00:02,2025-03-20,ATM,Fuel,London,Islamabad,471.0,27.23.72.210,Credit,24.0,6.0,22.0,4.0,8.0,0,0,2.0,1,1.0,0
15630,357336.0,6.0,00:18,2025-03-25,POS,Grocery,Singapore,Karachi,71.0,203.21.171.83,Credit,14.0,3.0,11.0,1.0,8.0,0,1,0.0,0,0.0,0
15631,402844.0,2.0,01:21,2025-02-18,ATM,Fuel,Dubai,Lahore,404.0,207.92.79.247,Credit,13.0,5.0,8.0,5.0,8.0,0,1,1.0,0,0.0,0
15632,714323.0,4.0,22:42,2025-04-19,ATM,ATM,London,Faisalabad,435.0,41.91.37.90,Debit,21.0,2.0,3.0,2.0,7.0,0,0,0.0,1,1.0,0
15633,886154.0,1.0,12:53,2025-01-05,POS,Restaurant,Multan,Multan,447.0,115.218.84.133,Credit,7.0,1.0,18.0,2.0,4.0,1,0,0.0,1,1.0,0
15634,423142.0,9.0,04:52,2025-03-27,POS,Clothing,Islamabad,Karachi,279.0,140.114.166.152,Credit,38.0,5.0,7.0,5.0,7.0,0,0,2.0,0,0.0,0
15635,689310.0,2.0,21:05,2025-01-23,ATM,Electronics,Faisalabad,Karachi,295.0,23.233.91.54,Debit,13.0,3.0,3.0,3.0,2.0,0,1,1.0,1,0.0,0
15636,626891.0,7.0,17:15,2025-03-26,POS,Fuel,Bangkok,Lahore,323.0,64.169.153.242,Credit,31.0,3.0,6.0,2.0,2.0,0,0,0.0,1,0.0,0
15637,466660.0,9.0,17:00,2025-03-17,ATM,Grocery,London,Lahore,30.0,107.124.209.94,Debit,36.0,4.0,21.0,3.0,8.0,0,1,2.0,0,0.0,0
15638,153549.0,9.0,01:56,2025-03-17,ATM,Fuel,Faisalabad,Karachi,187.0,40.136.31.42,Debit,23.0,4.0,21.0,4.0,1.0,0,0,2.0,0,0.0,0
15639,266416.0,6.0,18:35,2025-02-13,Online,Clothing,Bangkok,Lahore,15.0,112.240.210.126,Credit,4.0,3.0,8.0,4.0,9.0,1,1,0.0,1,0.0,0
15640,111855.0,1.0,06:39,2025-04-03,ATM,Restaurant,Multan,Islamabad,338.0,193.119.33.35,Credit,38.0,3.0,9.0,1.0,3.0,1,1,1.0,0,1.0,0
15641,831218.0,3.0,01:19,2025-04-27,ATM,Clothing,Bangkok,Islamabad,171.0,87.157.192.58,Credit,27.0,2.0,2.0,3.0,9.0,1,1,1.0,0,0.0,0
15642,627377.0,3.0,09:56,2025-03-26,POS,Restaurant,London,Islamabad,6.0,154.174.206.132,Debit,23.0,5.0,17.0,3.0,7.0,1,1,1.0,1,0.0,1
15643,975239.0,6.0,16:53,2025-03-28,ATM,Clothing,Kuala Lumpur,Lahore,522.0,236.17.177.221,Credit,30.0,3.0,9.0,5.0,8.0,1,0,2.0,0,0.0,0
15644,653719.0,3.0,05:19,2025-01-23,Online,Grocery,Singapore,Multan,569.0,183.84.50.229,Debit,13.0,3.0,23.0,3.0,4.0,1,0,1.0,0,0.0,0
15645,695729.0,2.0,01:51,2025-03-24,POS,Grocery,Karachi,Multan,297.0,52.247.126.128,Credit,28.0,4.0,17.0,4.0,4.0,0,0,1.0,0,1.0,0
15646,325380.0,7.0,21:45,2025-04-03,Online,Clothing,Kuala Lumpur,Islamabad,315.0,239.144.74.183,Debit,31.0,6.0,20.0,3.0,2.0,0,1,1.0,0,1.0,0
15647,182413.0,7.0,13:33,2025-01-09,POS,Fuel,Islamabad,Karachi,31.0,164.142.91.152,Credit,38.0,2.0,20.0,5.0,7.0,1,0,1.0,1,0.0,0
15648,465961.0,7.0,16:01,2025-02-04,POS,Electronics,Singapore,Lahore,130.0,98.171.231.229,Credit,37.0,3.0,5.0,2.0,1.0,0,1,2.0,1,0.0,0
15649,467105.0,6.0,05:38,2025-01-18,ATM,Fuel,Multan,Faisalabad,478.0,176.52.117.87,Debit,7.0,5.0,22.0,1.0,9.0,0,0,0.0,1,1.0,0
15650,866850.0,4.0,21:03,2025-02-19,Online,Clothing,Multan,Faisalabad,322.0,236.30.245.8,Credit,7.0,2.0,8.0,4.0,8.0,1,1,1.0,1,1.0,0
15651,504666.0,4.0,03:38,2025-01-17,POS,Fuel,Faisalabad,Multan,122.0,35.188.169.48,Credit,24.0,6.0,21.0,3.0,7.0,0,1,0.0,0,1.0,0
15652,823853.0,2.0,13:11,2025-02-20,Online,Clothing,Karachi,Faisalabad,30.0,51.206.82.12,Debit,19.0,1.0,12.0,1.0,4.0,0,1,1.0,1,0.0,0
15653,455194.0,8.0,09:32,2025-03-08,POS,Clothing,Lahore,Karachi,501.0,41.4.178.91,Debit,30.0,3.0,5.0,3.0,8.0,1,0,1.0,1,0.0,0
15654,782009.0,2.0,18:39,2025-03-19,ATM,Grocery,Islamabad,Karachi,422.0,35.57.236.24,Debit,27.0,5.0,12.0,4.0,7.0,0,0,0.0,1,1.0,0
15655,216629.0,2.0,13:52,2025-03-19,Online,Restaurant,Bangkok,Karachi,323.0,30.147.247.60,Credit,32.0,5.0,15.0,5.0,7.0,1,1,1.0,0,0.0,0
15656,238187.0,1.0,18:26,2025-04-22,POS,Fuel,Kuala Lumpur,Karachi,567.0,101.155.10.197,Debit,28.0,3.0,12.0,5.0,9.0,1,1,0.0,1,0.0,0
15657,148841.0,9.0,05:23,2025-02-17,POS,Clothing,Singapore,Multan,542.0,80.143.4.37,Debit,11.0,2.0,5.0,5.0,1.0,0,1,1.0,0,0.0,0
15658,252695.0,4.0,19:27,2025-04-16,POS,Grocery,London,Faisalabad,567.0,188.222.110.142,Debit,15.0,6.0,18.0,1.0,9.0,0,0,0.0,1,0.0,0
15659,944136.0,1.0,16:48,2025-03-22,ATM,Grocery,Faisalabad,Lahore,273.0,210.98.133.177,Debit,17.0,1.0,4.0,1.0,7.0,0,0,2.0,1,1.0,0
15660,332047.0,6.0,12:55,2025-02-07,POS,Restaurant,Islamabad,Islamabad,293.0,240.161.78.37,Debit,32.0,4.0,12.0,1.0,5.0,1,1,1.0,0,1.0,1
15661,384405.0,4.0,03:14,2025-04-22,Online,Fuel,Kuala Lumpur,Lahore,490.0,167.195.68.217,Debit,28.0,7.0,14.0,4.0,4.0,0,0,0.0,0,0.0,0
15662,770138.0,4.0,04:46,2025-02-24,Online,Clothing,London,Islamabad,495.0,27.129.184.23,Credit,28.0,7.0,19.0,5.0,5.0,1,1,2.0,1,0.0,0
15663,895444.0,9.0,12:13,2025-03-01,ATM,Restaurant,Lahore,Faisalabad,235.0,31.136.163.130,Credit,12.0,3.0,3.0,1.0,7.0,1,1,2.0,1,1.0,0
15664,156195.0,8.0,19:59,2025-01-15,Online,ATM,Karachi,Multan,139.0,217.94.233.76,Credit,7.0,4.0,21.0,4.0,5.0,0,0,0.0,0,1.0,0
15665,866518.0,4.0,15:22,2025-02-10,ATM,Clothing,Multan,Islamabad,209.0,244.22.135.223,Debit,28.0,1.0,3.0,5.0,3.0,1,1,1.0,0,1.0,0
15666,221800.0,2.0,21:12,2025-04-08,Online,ATM,Bangkok,Karachi,146.0,79.35.117.220,Debit,19.0,6.0,22.0,2.0,5.0,1,0,0.0,1,1.0,0
15667,340124.0,8.0,01:26,2025-04-19,Online,Fuel,Faisalabad,Lahore,394.0,59.251.189.16,Debit,9.0,3.0,17.0,4.0,1.0,1,1,1.0,1,0.0,0
15668,287999.0,8.0,06:06,2025-04-24,Online,Grocery,Multan,Multan,436.0,219.195.67.116,Credit,39.0,2.0,5.0,1.0,7.0,0,0,0.0,1,1.0,0
15669,565745.0,7.0,07:11,2025-02-26,Online,Fuel,London,Lahore,444.0,97.140.57.104,Debit,15.0,3.0,4.0,1.0,2.0,1,1,1.0,1,1.0,0
15670,495775.0,7.0,05:44,2025-04-11,ATM,Restaurant,Faisalabad,Multan,234.0,161.119.151.36,Debit,15.0,6.0,17.0,1.0,4.0,1,0,0.0,0,1.0,0
15671,241767.0,6.0,08:47,2025-01-31,Online,ATM,Lahore,Faisalabad,376.0,11.12.15.219,Debit,11.0,6.0,24.0,1.0,7.0,0,1,1.0,0,1.0,0
15672,206978.0,9.0,00:45,2025-01-24,Online,Restaurant,Karachi,Faisalabad,317.0,202.243.87.210,Credit,37.0,4.0,22.0,4.0,9.0,0,0,0.0,0,0.0,0
15673,956340.0,9.0,03:48,2025-02-16,POS,ATM,Multan,Multan,552.0,184.88.214.216,Debit,10.0,4.0,10.0,1.0,7.0,0,0,0.0,1,1.0,0
15674,866695.0,8.0,03:34,2025-02-28,POS,ATM,Bangkok,Faisalabad,554.0,148.128.209.62,Debit,16.0,5.0,14.0,1.0,8.0,0,1,1.0,0,1.0,0
15675,149274.0,7.0,11:07,2025-01-16,Online,ATM,Singapore,Faisalabad,61.0,250.1.121.204,Credit,17.0,2.0,21.0,3.0,7.0,1,0,0.0,1,1.0,0
15676,544889.0,7.0,04:11,2025-01-19,Online,Electronics,Dubai,Faisalabad,44.0,172.19.123.177,Credit,8.0,7.0,9.0,3.0,1.0,1,1,1.0,0,0.0,0
15677,896572.0,6.0,23:12,2025-03-03,POS,Electronics,Lahore,Lahore,296.0,146.130.72.159,Credit,8.0,4.0,2.0,1.0,4.0,0,0,0.0,1,1.0,0
15678,608093.0,9.0,12:23,2025-03-17,ATM,Grocery,Multan,Islamabad,408.0,117.181.230.115,Debit,7.0,1.0,21.0,2.0,5.0,0,1,0.0,1,0.0,0
15679,695367.0,4.0,17:23,2025-04-14,ATM,Restaurant,Karachi,Lahore,436.0,4.220.159.169,Debit,27.0,2.0,11.0,1.0,3.0,0,0,0.0,0,0.0,0
15680,126726.0,3.0,12:08,2025-03-08,ATM,ATM,Multan,Islamabad,542.0,171.143.169.204,Debit,35.0,3.0,13.0,5.0,8.0,1,1,1.0,1,0.0,0
15681,715021.0,2.0,18:47,2025-03-04,ATM,Restaurant,London,Karachi,328.0,105.51.105.171,Credit,33.0,6.0,3.0,5.0,4.0,1,0,2.0,1,1.0,0
15682,293127.0,4.0,09:53,2025-02-18,Online,ATM,Faisalabad,Multan,507.0,96.84.214.37,Credit,21.0,6.0,15.0,1.0,7.0,0,1,1.0,0,0.0,0
15683,630484.0,4.0,10:50,2025-01-22,POS,Fuel,Karachi,Lahore,162.0,177.34.84.77,Credit,10.0,2.0,13.0,4.0,7.0,0,1,0.0,1,1.0,0
15684,405295.0,6.0,13:26,2025-01-09,Online,Restaurant,Karachi,Multan,407.0,109.59.49.161,Credit,30.0,3.0,11.0,4.0,7.0,0,0,2.0,1,0.0,0
15685,805441.0,8.0,01:26,2025-02-08,ATM,Restaurant,Multan,Multan,407.0,41.177.112.190,Debit,13.0,5.0,2.0,5.0,2.0,0,0,0.0,0,0.0,0
15686,934487.0,5.0,18:23,2025-03-22,Online,Grocery,Dubai,Faisalabad,349.0,11.23.96.144,Credit,4.0,4.0,24.0,2.0,5.0,0,1,2.0,1,1.0,0
15687,334838.0,2.0,03:21,2025-04-06,Online,Clothing,Lahore,Faisalabad,131.0,205.161.226.214,Debit,6.0,6.0,18.0,4.0,5.0,1,0,0.0,1,1.0,0
15688,700120.0,4.0,15:12,2025-02-19,ATM,ATM,Multan,Faisalabad,166.0,229.202.166.156,Debit,21.0,4.0,1.0,1.0,5.0,0,1,1.0,1,1.0,0
15689,714633.0,8.0,12:58,2025-02-21,ATM,ATM,Karachi,Faisalabad,316.0,83.176.182.79,Credit,25.0,2.0,4.0,3.0,8.0,0,1,0.0,1,1.0,0
15690,641814.0,3.0,22:10,2025-03-07,Online,Clothing,Singapore,Faisalabad,215.0,241.46.231.214,Debit,8.0,6.0,23.0,3.0,3.0,1,1,0.0,1,0.0,1
15691,174047.0,4.0,14:01,2025-03-22,POS,Electronics,Lahore,Lahore,247.0,14.68.37.248,Credit,38.0,7.0,15.0,2.0,2.0,1,0,1.0,0,0.0,0
15692,920988.0,5.0,01:51,2025-03-11,POS,Fuel,Karachi,Karachi,423.0,80.180.22.226,Credit,26.0,6.0,15.0,3.0,4.0,1,0,0.0,0,0.0,0
15693,102374.0,6.0,23:13,2025-01-07,Online,Fuel,Lahore,Islamabad,69.0,218.248.18.112,Credit,24.0,5.0,5.0,2.0,7.0,0,0,0.0,1,0.0,0
15694,362895.0,6.0,01:38,2025-03-29,Online,ATM,Dubai,Islamabad,422.0,120.109.231.213,Debit,39.0,5.0,18.0,3.0,4.0,0,0,1.0,0,1.0,0
15695,385224.0,3.0,11:23,2025-01-06,Online,ATM,Islamabad,Lahore,440.0,204.136.74.62,Debit,21.0,6.0,5.0,4.0,6.0,0,0,2.0,0,1.0,0
15696,191459.0,9.0,11:03,2025-04-29,POS,Clothing,London,Islamabad,98.0,84.127.101.48,Debit,20.0,1.0,9.0,3.0,5.0,1,1,1.0,0,1.0,0
15697,728720.0,2.0,10:05,2025-04-05,Online,Grocery,Bangkok,Multan,88.0,12.37.40.180,Debit,14.0,2.0,21.0,1.0,8.0,0,1,1.0,0,1.0,0
15698,512161.0,1.0,11:42,2025-04-10,POS,Clothing,Kuala Lumpur,Multan,83.0,30.104.59.191,Credit,23.0,4.0,15.0,3.0,5.0,0,0,0.0,0,1.0,0
15699,786605.0,4.0,03:46,2025-03-10,ATM,Grocery,Karachi,Multan,137.0,205.94.52.16,Debit,25.0,2.0,19.0,1.0,1.0,0,1,0.0,0,1.0,0
15700,190215.0,6.0,07:27,2025-02-08,ATM,Electronics,Karachi,Lahore,539.0,112.195.179.220,Debit,32.0,2.0,3.0,1.0,1.0,0,0,1.0,1,0.0,0
15701,817742.0,1.0,18:13,2025-03-20,POS,Grocery,Dubai,Multan,140.0,13.36.120.145,Debit,36.0,1.0,19.0,4.0,4.0,0,0,2.0,0,1.0,0
15702,378836.0,4.0,03:09,2025-04-15,POS,Grocery,Lahore,Faisalabad,8.0,54.15.37.199,Credit,21.0,3.0,4.0,1.0,3.0,1,0,1.0,0,0.0,1
15703,159342.0,5.0,17:03,2025-04-25,POS,Restaurant,Kuala Lumpur,Islamabad,217.0,39.35.119.41,Debit,4.0,6.0,3.0,3.0,5.0,1,0,1.0,1,0.0,0
15704,420188.0,9.0,06:51,2025-04-29,POS,Electronics,Lahore,Multan,162.0,7.193.214.62,Credit,27.0,5.0,16.0,4.0,3.0,0,0,0.0,1,0.0,1
15705,139967.0,2.0,22:50,2025-01-17,ATM,ATM,Kuala Lumpur,Karachi,210.0,226.154.71.101,Credit,16.0,4.0,15.0,1.0,9.0,1,1,1.0,1,0.0,1
15706,686667.0,8.0,09:55,2025-02-28,Online,Electronics,Islamabad,Karachi,333.0,101.226.184.69,Credit,15.0,2.0,9.0,4.0,5.0,0,1,1.0,1,0.0,0
15707,466567.0,1.0,16:23,2025-02-13,POS,Electronics,Bangkok,Faisalabad,556.0,50.204.118.16,Credit,4.0,2.0,4.0,5.0,8.0,0,0,1.0,0,1.0,0
15708,674105.0,2.0,13:26,2025-04-12,ATM,ATM,Multan,Lahore,104.0,116.195.49.22,Debit,26.0,7.0,5.0,5.0,5.0,0,1,0.0,0,0.0,0
15709,986427.0,8.0,15:38,2025-03-19,ATM,ATM,Multan,Multan,401.0,61.255.25.34,Debit,24.0,5.0,14.0,1.0,5.0,1,1,0.0,0,1.0,0
15710,348366.0,6.0,01:05,2025-01-22,ATM,Restaurant,Faisalabad,Karachi,580.0,157.26.134.138,Debit,4.0,6.0,20.0,5.0,9.0,1,0,0.0,0,1.0,0
15711,870475.0,1.0,04:19,2025-02-04,Online,Restaurant,Lahore,Faisalabad,437.0,154.51.240.239,Credit,4.0,4.0,23.0,5.0,1.0,1,0,1.0,0,1.0,0
15712,374682.0,8.0,03:35,2025-04-30,ATM,Clothing,Islamabad,Multan,92.0,123.133.60.114,Debit,3.0,1.0,14.0,3.0,5.0,0,0,1.0,1,0.0,0
15713,429546.0,7.0,05:04,2025-04-24,ATM,ATM,Kuala Lumpur,Lahore,556.0,36.177.87.162,Debit,37.0,7.0,9.0,5.0,3.0,1,0,1.0,1,0.0,0
15714,681522.0,8.0,09:33,2025-02-24,ATM,ATM,Bangkok,Faisalabad,525.0,75.162.222.72,Credit,29.0,5.0,11.0,1.0,3.0,0,1,0.0,1,0.0,0
15715,267643.0,7.0,00:29,2025-02-27,ATM,Restaurant,London,Faisalabad,226.0,133.181.215.222,Credit,37.0,1.0,10.0,5.0,2.0,1,1,0.0,1,0.0,0
15716,146014.0,6.0,03:23,2025-05-01,ATM,ATM,Lahore,Multan,237.0,16.241.160.24,Debit,36.0,4.0,12.0,1.0,1.0,0,0,1.0,0,1.0,0
15717,576231.0,2.0,00:12,2025-01-14,Online,Fuel,Lahore,Multan,456.0,235.192.200.81,Credit,28.0,1.0,13.0,2.0,5.0,1,0,1.0,1,0.0,0
15718,713287.0,8.0,18:11,2025-05-01,ATM,Electronics,Dubai,Islamabad,198.0,47.107.60.5,Debit,29.0,4.0,20.0,4.0,4.0,0,0,1.0,0,1.0,0
15719,687515.0,5.0,19:33,2025-03-11,POS,Grocery,Bangkok,Lahore,255.0,83.179.183.213,Debit,15.0,4.0,9.0,1.0,7.0,1,1,1.0,1,1.0,1
15720,576324.0,9.0,20:22,2025-04-27,POS,Grocery,Singapore,Faisalabad,464.0,17.120.14.166,Credit,19.0,3.0,9.0,5.0,1.0,1,0,0.0,1,1.0,0
15721,446100.0,6.0,04:18,2025-02-13,ATM,Clothing,Faisalabad,Islamabad,76.0,179.160.248.140,Debit,26.0,3.0,16.0,5.0,7.0,0,0,0.0,1,1.0,0
15722,522496.0,3.0,09:28,2025-04-09,POS,ATM,Kuala Lumpur,Multan,580.0,136.165.62.110,Credit,23.0,1.0,19.0,3.0,8.0,1,0,2.0,0,1.0,0
15723,123219.0,4.0,09:15,2025-04-28,POS,Clothing,Kuala Lumpur,Faisalabad,427.0,226.177.31.175,Debit,14.0,1.0,15.0,2.0,3.0,0,0,1.0,1,1.0,0
15724,461070.0,5.0,08:53,2025-02-21,ATM,ATM,Islamabad,Faisalabad,48.0,209.60.60.228,Debit,31.0,1.0,3.0,4.0,9.0,0,0,1.0,1,1.0,0
15725,720400.0,2.0,04:44,2025-01-02,POS,Electronics,Lahore,Lahore,467.0,179.227.193.78,Debit,14.0,6.0,8.0,3.0,6.0,0,0,2.0,0,1.0,0
15726,795165.0,2.0,07:06,2025-03-02,POS,Restaurant,Karachi,Karachi,295.0,78.102.247.63,Credit,8.0,6.0,14.0,3.0,1.0,0,1,1.0,1,0.0,0
15727,716558.0,4.0,15:55,2025-04-15,ATM,Clothing,Multan,Multan,37.0,245.49.7.197,Credit,30.0,5.0,13.0,2.0,4.0,1,0,0.0,0,1.0,0
15728,320479.0,6.0,08:32,2025-04-19,Online,Fuel,Faisalabad,Lahore,151.0,79.254.207.57,Credit,28.0,2.0,1.0,5.0,1.0,0,1,1.0,1,1.0,0
15729,221437.0,1.0,04:04,2025-01-06,POS,Fuel,Multan,Lahore,425.0,230.5.245.222,Debit,31.0,4.0,4.0,2.0,5.0,1,0,0.0,1,0.0,1
15730,219474.0,4.0,06:24,2025-01-26,Online,Grocery,Kuala Lumpur,Karachi,417.0,226.242.195.129,Credit,9.0,6.0,20.0,4.0,3.0,1,0,1.0,0,0.0,0
15731,896311.0,7.0,06:49,2025-03-23,Online,Clothing,Multan,Multan,213.0,135.145.245.159,Debit,30.0,3.0,10.0,4.0,8.0,1,1,1.0,1,0.0,0
15732,105327.0,8.0,23:33,2025-03-27,Online,Clothing,Bangkok,Lahore,34.0,155.253.194.213,Debit,33.0,7.0,7.0,4.0,9.0,1,0,2.0,1,0.0,0
15733,681714.0,7.0,18:05,2025-04-23,POS,Electronics,Bangkok,Karachi,387.0,60.31.226.52,Debit,18.0,2.0,5.0,1.0,3.0,1,1,0.0,1,1.0,0
15734,159908.0,5.0,16:39,2025-02-25,Online,Clothing,Multan,Multan,572.0,29.187.150.141,Debit,32.0,7.0,6.0,5.0,2.0,1,1,2.0,0,1.0,0
15735,454561.0,9.0,17:36,2025-04-11,ATM,ATM,Multan,Karachi,398.0,237.242.25.177,Debit,23.0,2.0,7.0,5.0,4.0,1,1,1.0,1,0.0,0
15736,347172.0,8.0,10:33,2025-03-17,ATM,Electronics,Singapore,Multan,25.0,114.150.133.41,Credit,36.0,6.0,16.0,1.0,9.0,0,1,1.0,0,1.0,0
15737,358784.0,8.0,14:11,2025-03-15,Online,Grocery,Dubai,Lahore,392.0,80.123.1.55,Credit,3.0,2.0,19.0,5.0,4.0,1,0,0.0,0,1.0,0
15738,312275.0,6.0,13:22,2025-02-26,Online,ATM,Karachi,Lahore,164.0,96.158.84.221,Credit,22.0,1.0,4.0,4.0,1.0,0,1,1.0,1,1.0,0
15739,317580.0,4.0,06:28,2025-02-13,POS,Restaurant,Singapore,Islamabad,435.0,253.150.149.108,Debit,10.0,6.0,8.0,3.0,9.0,1,1,0.0,0,0.0,0
15740,256779.0,5.0,12:04,2025-02-12,POS,Restaurant,Multan,Lahore,241.0,129.25.18.2,Credit,26.0,7.0,1.0,4.0,1.0,1,1,0.0,0,1.0,0
15741,717795.0,4.0,06:57,2025-01-31,Online,ATM,Singapore,Lahore,428.0,28.181.165.73,Debit,11.0,1.0,6.0,5.0,8.0,0,1,0.0,0,1.0,0
15742,602983.0,9.0,15:59,2025-03-26,POS,Electronics,Dubai,Islamabad,178.0,118.58.86.160,Debit,19.0,7.0,13.0,2.0,8.0,0,0,0.0,1,0.0,0
15743,633312.0,7.0,10:17,2025-02-21,POS,ATM,Bangkok,Lahore,492.0,151.45.153.144,Debit,13.0,4.0,4.0,1.0,9.0,1,0,1.0,0,1.0,0
15744,316560.0,9.0,10:15,2025-02-26,Online,Fuel,Faisalabad,Islamabad,387.0,239.242.173.201,Debit,11.0,5.0,22.0,1.0,5.0,1,0,2.0,0,0.0,0
15745,365130.0,1.0,07:19,2025-01-18,ATM,Clothing,Singapore,Karachi,594.0,216.42.66.146,Debit,4.0,2.0,12.0,2.0,8.0,0,1,1.0,1,1.0,0
15746,533607.0,5.0,05:48,2025-02-28,ATM,Restaurant,Lahore,Faisalabad,420.0,113.58.107.28,Debit,5.0,3.0,10.0,1.0,4.0,0,0,0.0,0,0.0,0
15747,179207.0,5.0,03:55,2025-03-15,ATM,Fuel,Faisalabad,Lahore,349.0,12.43.140.234,Debit,34.0,4.0,18.0,1.0,2.0,1,1,2.0,1,1.0,0
15749,815323.0,4.0,13:18,2025-03-30,Online,Grocery,Dubai,Faisalabad,486.0,80.19.225.127,Credit,26.0,7.0,11.0,4.0,9.0,1,1,2.0,0,1.0,0
15750,603390.0,2.0,16:02,2025-03-28,ATM,Restaurant,Bangkok,Karachi,93.0,120.30.197.217,Credit,12.0,6.0,20.0,1.0,4.0,0,1,1.0,0,0.0,0
15751,303292.0,4.0,18:00,2025-01-14,ATM,ATM,Islamabad,Islamabad,248.0,137.17.44.234,Debit,35.0,1.0,6.0,3.0,6.0,1,1,0.0,0,1.0,0
15752,426317.0,8.0,01:20,2025-01-23,Online,Fuel,Dubai,Faisalabad,416.0,69.164.41.131,Credit,4.0,6.0,23.0,5.0,5.0,1,1,0.0,0,1.0,0
15753,153637.0,2.0,02:42,2025-03-08,POS,Grocery,Bangkok,Karachi,227.0,62.92.180.153,Debit,24.0,4.0,4.0,2.0,7.0,1,1,1.0,0,1.0,0
15754,333639.0,9.0,21:36,2025-02-18,POS,Clothing,Multan,Lahore,297.0,25.255.5.43,Credit,29.0,2.0,11.0,3.0,7.0,0,1,1.0,1,0.0,0
15755,894662.0,6.0,18:25,2025-02-25,Online,Clothing,Kuala Lumpur,Faisalabad,372.0,248.7.32.236,Credit,34.0,1.0,12.0,3.0,6.0,0,0,2.0,1,0.0,0
15756,223926.0,3.0,18:15,2025-02-15,POS,Fuel,Karachi,Islamabad,401.0,209.213.52.213,Debit,24.0,5.0,10.0,5.0,6.0,1,0,2.0,1,0.0,0
15757,165243.0,9.0,01:38,2025-03-22,POS,Clothing,Kuala Lumpur,Faisalabad,523.0,46.202.45.170,Credit,38.0,7.0,8.0,2.0,4.0,1,1,0.0,1,1.0,0
15758,285298.0,2.0,01:48,2025-02-04,POS,Fuel,Singapore,Karachi,174.0,247.115.179.126,Debit,30.0,5.0,9.0,5.0,4.0,0,1,0.0,1,0.0,0
15759,137178.0,3.0,21:29,2025-01-14,ATM,ATM,Dubai,Lahore,232.0,161.141.187.149,Debit,3.0,5.0,5.0,1.0,8.0,0,0,0.0,0,1.0,0
15760,959080.0,3.0,19:30,2025-03-25,POS,ATM,Multan,Islamabad,350.0,141.184.191.182,Credit,7.0,2.0,19.0,3.0,2.0,0,0,2.0,0,0.0,0
15761,247095.0,8.0,22:10,2025-04-13,ATM,Electronics,Bangkok,Karachi,238.0,30.196.110.139,Credit,34.0,1.0,18.0,1.0,5.0,0,1,2.0,0,0.0,0
15762,323035.0,5.0,01:17,2025-03-26,Online,Grocery,Bangkok,Faisalabad,216.0,187.253.42.188,Credit,20.0,5.0,24.0,2.0,2.0,1,0,0.0,0,0.0,0
15763,933498.0,5.0,18:33,2025-04-21,POS,Grocery,London,Lahore,217.0,12.226.233.187,Debit,33.0,6.0,8.0,3.0,3.0,0,1,0.0,1,1.0,0
15764,621392.0,6.0,18:39,2025-04-14,POS,Clothing,Singapore,Faisalabad,556.0,125.115.216.150,Debit,7.0,2.0,19.0,5.0,5.0,0,1,2.0,0,1.0,0
15765,229214.0,5.0,07:11,2025-03-28,ATM,Grocery,Bangkok,Karachi,77.0,139.134.174.162,Debit,29.0,3.0,3.0,4.0,5.0,0,1,2.0,1,0.0,0
15766,734239.0,8.0,12:29,2025-04-06,Online,Fuel,Karachi,Lahore,161.0,102.29.235.123,Debit,23.0,6.0,15.0,1.0,4.0,0,0,0.0,0,0.0,0
15767,500081.0,8.0,10:53,2025-03-04,POS,Clothing,Dubai,Lahore,535.0,122.82.217.128,Debit,16.0,1.0,19.0,5.0,8.0,1,0,2.0,0,1.0,0
15768,277033.0,2.0,18:09,2025-02-03,POS,ATM,Multan,Islamabad,152.0,97.66.28.30,Credit,38.0,4.0,23.0,1.0,8.0,1,1,1.0,1,0.0,0
15769,613942.0,5.0,23:42,2025-04-07,Online,ATM,London,Karachi,303.0,65.90.130.40,Credit,25.0,2.0,20.0,5.0,2.0,1,0,1.0,0,1.0,0
15770,372727.0,2.0,14:46,2025-04-06,ATM,Clothing,Faisalabad,Karachi,341.0,140.186.222.178,Credit,37.0,5.0,14.0,2.0,7.0,1,1,2.0,0,1.0,0
15771,667810.0,4.0,00:25,2025-03-14,ATM,ATM,London,Lahore,455.0,249.59.154.178,Debit,6.0,3.0,18.0,5.0,6.0,0,1,1.0,0,0.0,0
15772,330290.0,9.0,17:33,2025-03-26,Online,ATM,Lahore,Karachi,108.0,135.87.167.175,Credit,8.0,2.0,21.0,3.0,1.0,1,0,0.0,0,0.0,0
