,Unnamed: 0,Transaction_ID,Customer_ID,Transaction_Amount (in Million),Transaction_Time,Transaction_Date,Transaction_Type,Merchant_Category,Transaction_Location,Customer_Home_Location,Distance_From_Home,IP_Address,Card_Type,Account_Balance (in Million),Daily_Transaction_Count,Weekly_Transaction_Count,Avg_Transaction_Amount (in Million),Max_Transaction_Last_24h (in Million),Is_International_Transaction,Is_New_Merchant,Failed_Transaction_Count,Unusual_Time_Transaction,Previous_Fraud_Count,Is_Fraud,Transaction_Hour,Time_Diff,Min_Since_Last_Tx,Transactions_Today,Customer_Hist_Avg,Spend_to_Avg_Ratio,Customer_Hist_Max,Is_New_Spend_Record
32258,32358,632908.0,16417.0,5.0,1900-01-01 01:57:00,2025-03-09,Online,Clothing,Kuala Lumpur,Islamabad,350.0,68.250.69.23,Credit,38.0,5.0,2.0,2.0,4.0,1,1,2.0,0,1.0,0,1,,999.0,1,5.0,0.9999999998,5.0,1
20294,20364,322795.0,16418.0,4.0,1900-01-01 18:04:00,2025-01-14,Online,ATM,Islamabad,Lahore,193.0,68.33.149.71,Debit,26.0,6.0,9.0,5.0,3.0,1,1,0.0,1,0.0,0,18,,999.0,1,4.0,0.99999999975,4.0,1
38898,39015,851510.0,16418.0,5.0,1900-01-01 06:26:00,2025-02-02,ATM,Grocery,Lahore,Karachi,33.0,1.90.31.151,Debit,21.0,1.0,7.0,1.0,8.0,1,0,2.0,0,1.0,0,6,-1 days +12:22:00,-698.0,1,4.5,1.1111111108641976,5.0,1
9354,9390,842940.0,16420.0,5.0,1900-01-01 21:21:00,2025-01-17,Online,Grocery,Islamabad,Faisalabad,522.0,44.160.115.213,Credit,16.0,2.0,17.0,5.0,9.0,1,1,1.0,1,1.0,0,21,,999.0,1,5.0,0.9999999998,5.0,1
30186,30280,115944.0,16422.0,9.0,1900-01-01 16:00:00,2025-02-01,ATM,Restaurant,Singapore,Islamabad,43.0,124.9.68.120,Debit,23.0,3.0,2.0,5.0,6.0,0,0,1.0,0,0.0,0,16,,999.0,1,9.0,0.9999999998888889,9.0,1
6140,6166,712979.0,16423.0,8.0,1900-01-01 05:36:00,2025-04-08,ATM,Grocery,London,Lahore,251.0,12.92.155.137,Credit,24.0,2.0,2.0,3.0,6.0,1,1,2.0,0,1.0,0,5,,999.0,1,8.0,0.999999999875,8.0,1
14330,14383,202564.0,16426.0,9.0,1900-01-01 16:16:00,2025-03-18,Online,Grocery,Singapore,Faisalabad,144.0,32.111.235.215,Debit,21.0,4.0,24.0,5.0,4.0,0,0,1.0,1,1.0,0,16,,999.0,1,9.0,0.9999999998888889,9.0,1
31284,31382,849001.0,16428.0,5.0,1900-01-01 06:30:00,2025-02-03,POS,Grocery,Kuala Lumpur,Islamabad,63.0,167.83.32.84,Debit,19.0,4.0,9.0,5.0,4.0,1,0,1.0,0,1.0,0,6,,999.0,1,5.0,0.9999999998,5.0,1
13126,13177,279198.0,16429.0,7.0,1900-01-01 22:12:00,2025-01-09,POS,Electronics,Karachi,Multan,117.0,179.3.191.125,Credit,27.0,4.0,7.0,4.0,7.0,0,0,1.0,0,0.0,0,22,,999.0,1,7.0,0.9999999998571428,7.0,1
37288,37402,342862.0,16430.0,5.0,1900-01-01 01:20:00,2025-04-17,ATM,Electronics,Faisalabad,Faisalabad,142.0,8.47.214.90,Debit,25.0,2.0,10.0,5.0,7.0,0,0,2.0,0,1.0,0,1,,999.0,1,5.0,0.9999999998,5.0,1
39862,39983,935026.0,16431.0,1.0,1900-01-01 02:11:00,2025-01-06,Online,Restaurant,Singapore,Lahore,130.0,212.19.184.252,Credit,21.0,1.0,6.0,1.0,2.0,1,1,1.0,0,0.0,0,2,,999.0,1,1.0,0.9999999989999999,1.0,1
4391,4407,209051.0,16432.0,2.0,1900-01-01 04:51:00,2025-03-19,POS,Clothing,Singapore,Faisalabad,585.0,22.206.86.87,Debit,36.0,2.0,3.0,3.0,9.0,0,1,0.0,0,1.0,0,4,,999.0,1,2.0,0.9999999995,2.0,1
3024,3036,275997.0,16434.0,4.0,1900-01-01 00:35:00,2025-02-04,Online,Fuel,Multan,Multan,101.0,233.20.63.200,Credit,13.0,3.0,10.0,2.0,7.0,1,1,1.0,1,1.0,0,0,,999.0,1,4.0,0.99999999975,4.0,1
3533,3547,987349.0,16434.0,8.0,1900-01-01 13:12:00,2025-02-07,Online,Restaurant,Islamabad,Karachi,485.0,190.215.142.137,Credit,19.0,2.0,5.0,1.0,7.0,1,0,1.0,1,1.0,0,13,0 days 12:37:00,757.0,1,6.0,1.333333333111111,8.0,1
30047,30140,724234.0,16439.0,5.0,1900-01-01 18:02:00,2025-02-05,POS,ATM,London,Karachi,560.0,45.29.222.100,Credit,15.0,3.0,7.0,2.0,7.0,1,0,1.0,1,0.0,0,18,,999.0,1,5.0,0.9999999998,5.0,1
47237,47367,475219.0,16441.0,9.0,1900-01-01 17:13:00,2025-02-17,POS,Fuel,Dubai,Islamabad,20.0,142.139.61.182,Credit,17.0,1.0,8.0,3.0,3.0,0,0,0.0,1,1.0,0,17,,999.0,1,9.0,0.9999999998888889,9.0,1
33115,33218,906746.0,16441.0,9.0,1900-01-01 23:59:00,2025-03-15,ATM,Clothing,Lahore,Karachi,103.0,61.145.118.95,Credit,16.0,6.0,17.0,3.0,8.0,0,1,0.0,0,1.0,0,23,0 days 06:46:00,406.0,1,9.0,0.9999999998888889,9.0,1
13456,13507,794734.0,16441.0,7.0,1900-01-01 04:14:00,2025-04-22,ATM,ATM,Islamabad,Faisalabad,385.0,13.161.177.125,Credit,20.0,7.0,9.0,5.0,9.0,1,0,0.0,1,1.0,0,4,-1 days +04:15:00,-1185.0,1,8.333333333333334,0.8399999998991999,9.0,0
21630,21702,559305.0,16442.0,1.0,1900-01-01 18:33:00,2025-02-04,ATM,ATM,Faisalabad,Karachi,47.0,79.72.165.152,Debit,13.0,6.0,10.0,3.0,6.0,1,1,1.0,0,0.0,0,18,,999.0,1,1.0,0.9999999989999999,1.0,1
41916,42040,336278.0,16443.0,1.0,1900-01-01 07:56:00,2025-01-27,POS,Restaurant,Lahore,Multan,251.0,70.113.168.205,Debit,26.0,4.0,3.0,1.0,5.0,0,1,1.0,1,1.0,0,7,,999.0,1,1.0,0.9999999989999999,1.0,1
808,810,512625.0,16445.0,8.0,1900-01-01 10:42:00,2025-04-07,ATM,Fuel,Kuala Lumpur,Lahore,59.0,241.206.202.206,Debit,5.0,7.0,2.0,3.0,6.0,0,1,1.0,1,1.0,0,10,,999.0,1,8.0,0.999999999875,8.0,1
29803,29894,474347.0,16447.0,7.0,1900-01-01 16:30:00,2025-02-09,ATM,Grocery,Bangkok,Karachi,441.0,212.86.124.225,Debit,5.0,6.0,6.0,3.0,2.0,1,1,0.0,0,0.0,0,16,,999.0,1,7.0,0.9999999998571428,7.0,1
38557,38672,766864.0,16448.0,2.0,1900-01-01 21:59:00,2025-01-10,Online,Restaurant,Dubai,Multan,358.0,203.65.150.6,Credit,38.0,1.0,18.0,2.0,9.0,0,1,0.0,0,0.0,0,21,,999.0,1,2.0,0.9999999995,2.0,1
29391,29482,890758.0,16449.0,9.0,1900-01-01 19:10:00,2025-01-06,Online,Restaurant,Islamabad,Lahore,235.0,13.125.164.51,Debit,8.0,7.0,3.0,4.0,5.0,1,1,2.0,1,0.0,0,19,,999.0,1,9.0,0.9999999998888889,9.0,1
16757,16816,300970.0,16450.0,4.0,1900-01-01 19:23:00,2025-04-13,ATM,ATM,Kuala Lumpur,Faisalabad,298.0,78.77.78.211,Debit,33.0,6.0,8.0,1.0,6.0,0,0,1.0,0,1.0,0,19,,999.0,1,4.0,0.99999999975,4.0,1
20775,20846,863375.0,16451.0,7.0,1900-01-01 03:01:00,2025-01-28,ATM,Restaurant,London,Faisalabad,202.0,19.96.224.48,Debit,20.0,1.0,15.0,1.0,6.0,0,1,0.0,0,1.0,0,3,,999.0,1,7.0,0.9999999998571428,7.0,1
29785,29876,155889.0,16455.0,2.0,1900-01-01 09:56:00,2025-02-06,Online,Restaurant,Multan,Lahore,143.0,95.253.219.140,Credit,4.0,5.0,15.0,1.0,9.0,0,0,1.0,0,1.0,0,9,,999.0,1,2.0,0.9999999995,2.0,1
23811,23888,911059.0,16456.0,5.0,1900-01-01 11:28:00,2025-03-24,ATM,ATM,Kuala Lumpur,Karachi,334.0,231.181.115.176,Debit,12.0,7.0,11.0,5.0,9.0,0,0,1.0,0,1.0,0,11,,999.0,1,5.0,0.9999999998,5.0,1
22250,22324,866704.0,16456.0,8.0,1900-01-01 14:38:00,2025-04-05,POS,ATM,Islamabad,Lahore,475.0,53.189.211.222,Credit,27.0,2.0,18.0,5.0,3.0,0,1,1.0,1,1.0,0,14,0 days 03:10:00,190.0,1,6.5,1.2307692305798816,8.0,1
38952,39069,194067.0,16460.0,2.0,1900-01-01 04:59:00,2025-01-15,POS,Restaurant,Lahore,Lahore,27.0,1.133.160.78,Credit,16.0,3.0,7.0,1.0,1.0,0,1,2.0,0,0.0,0,4,,999.0,1,2.0,0.9999999995,2.0,1
44444,44571,902548.0,16465.0,4.0,1900-01-01 14:48:00,2025-01-19,POS,Electronics,Multan,Lahore,596.0,180.56.134.122,Debit,18.0,3.0,13.0,5.0,4.0,0,0,1.0,0,1.0,0,14,,999.0,1,4.0,0.99999999975,4.0,1
3161,3174,530041.0,16466.0,1.0,1900-01-01 13:47:00,2025-01-19,POS,Fuel,Singapore,Karachi,478.0,228.1.167.116,Debit,26.0,5.0,18.0,4.0,9.0,1,0,2.0,1,1.0,0,13,,999.0,1,1.0,0.9999999989999999,1.0,1
8089,8122,267254.0,16468.0,5.0,1900-01-01 03:21:00,2025-03-29,POS,Restaurant,Multan,Karachi,285.0,13.132.7.139,Debit,19.0,6.0,4.0,3.0,5.0,0,1,2.0,0,1.0,0,3,,999.0,1,5.0,0.9999999998,5.0,1
33560,33664,661184.0,16471.0,3.0,1900-01-01 09:13:00,2025-02-12,Online,Electronics,Lahore,Lahore,215.0,224.36.44.183,Credit,30.0,6.0,19.0,1.0,3.0,1,1,0.0,1,0.0,0,9,,999.0,1,3.0,0.9999999996666666,3.0,1
39718,39839,639622.0,16472.0,6.0,1900-01-01 17:49:00,2025-04-21,ATM,Fuel,Multan,Lahore,409.0,246.59.150.138,Debit,4.0,2.0,16.0,4.0,5.0,0,0,2.0,0,1.0,0,17,,999.0,1,6.0,0.9999999998333333,6.0,1
32877,32980,234999.0,16477.0,4.0,1900-01-01 08:17:00,2025-01-20,POS,Electronics,Bangkok,Karachi,76.0,246.102.7.36,Credit,5.0,6.0,17.0,3.0,4.0,1,0,2.0,0,0.0,0,8,,999.0,1,4.0,0.99999999975,4.0,1
18420,18485,240355.0,16477.0,6.0,1900-01-01 19:12:00,2025-01-24,Online,ATM,Islamabad,Islamabad,240.0,156.137.12.31,Credit,25.0,3.0,18.0,1.0,7.0,0,0,1.0,1,1.0,0,19,0 days 10:55:00,655.0,1,5.0,1.19999999976,6.0,1
36082,36194,125864.0,16479.0,3.0,1900-01-01 10:14:00,2025-03-20,POS,ATM,Multan,Islamabad,279.0,111.208.186.119,Credit,13.0,2.0,11.0,3.0,5.0,0,1,2.0,0,0.0,0,10,,999.0,1,3.0,0.9999999996666666,3.0,1
19259,19326,953849.0,16479.0,8.0,1900-01-01 12:23:00,2025-03-22,POS,Electronics,Multan,Islamabad,362.0,144.176.230.59,Debit,13.0,5.0,16.0,3.0,7.0,0,0,2.0,1,1.0,0,12,0 days 02:09:00,129.0,1,5.5,1.4545454542809917,8.0,1
23401,23478,508194.0,16479.0,3.0,1900-01-01 02:36:00,2025-04-08,Online,Grocery,Singapore,Lahore,471.0,8.175.19.123,Credit,25.0,7.0,11.0,5.0,3.0,0,0,2.0,0,0.0,0,2,-1 days +14:13:00,-587.0,1,4.666666666666667,0.6428571427193877,8.0,0
41725,41849,266691.0,16482.0,8.0,1900-01-01 02:08:00,2025-02-21,Online,Restaurant,Faisalabad,Karachi,259.0,189.149.127.39,Credit,14.0,2.0,15.0,3.0,3.0,1,0,0.0,1,1.0,0,2,,999.0,1,8.0,0.999999999875,8.0,1
32924,33027,383381.0,16489.0,7.0,1900-01-01 07:10:00,2025-01-06,POS,Restaurant,Multan,Karachi,217.0,136.17.95.1,Credit,25.0,4.0,12.0,2.0,6.0,0,0,0.0,1,0.0,0,7,,999.0,1,7.0,0.9999999998571428,7.0,1
6661,6690,727525.0,16489.0,9.0,1900-01-01 06:09:00,2025-03-01,Online,Electronics,Karachi,Lahore,171.0,62.137.199.68,Debit,17.0,6.0,2.0,5.0,3.0,1,0,2.0,1,0.0,0,6,-1 days +22:59:00,-61.0,1,8.0,1.124999999859375,9.0,1
32497,32597,807268.0,16498.0,6.0,1900-01-01 10:18:00,2025-01-06,ATM,Grocery,Kuala Lumpur,Faisalabad,51.0,250.230.110.159,Debit,15.0,7.0,4.0,1.0,6.0,0,1,2.0,0,0.0,0,10,,999.0,1,6.0,0.9999999998333333,6.0,1
24889,24970,188352.0,16498.0,5.0,1900-01-01 21:20:00,2025-02-03,ATM,Clothing,Multan,Karachi,113.0,177.253.233.179,Credit,34.0,3.0,10.0,4.0,3.0,0,0,0.0,1,1.0,0,21,0 days 11:02:00,662.0,1,5.5,0.9090909089256198,6.0,0
37083,37197,962395.0,16498.0,1.0,1900-01-01 02:05:00,2025-02-15,ATM,Electronics,Faisalabad,Faisalabad,331.0,211.3.170.16,Debit,32.0,4.0,23.0,1.0,9.0,1,1,1.0,1,0.0,0,2,-1 days +04:45:00,-1155.0,1,4.0,0.2499999999375,6.0,0
37653,37768,529107.0,16498.0,2.0,1900-01-01 03:59:00,2025-02-27,POS,Clothing,Multan,Lahore,426.0,212.174.244.36,Credit,13.0,7.0,4.0,5.0,3.0,1,1,1.0,1,0.0,0,3,0 days 01:54:00,114.0,1,3.5,0.5714285712653061,6.0,0
42295,42419,583985.0,16498.0,3.0,1900-01-01 01:32:00,2025-04-23,POS,Fuel,London,Multan,230.0,196.174.251.148,Credit,29.0,4.0,4.0,3.0,1.0,1,1,0.0,1,1.0,0,1,-1 days +21:33:00,-147.0,1,3.4,0.882352940916955,6.0,0
9068,9104,286199.0,16504.0,7.0,1900-01-01 07:08:00,2025-02-10,POS,Grocery,Faisalabad,Lahore,67.0,152.57.103.147,Debit,5.0,5.0,15.0,2.0,6.0,0,1,2.0,1,1.0,0,7,,999.0,1,7.0,0.9999999998571428,7.0,1
32283,32383,512100.0,16505.0,8.0,1900-01-01 16:22:00,2025-02-02,Online,Grocery,Singapore,Faisalabad,53.0,131.92.84.9,Credit,8.0,4.0,18.0,1.0,4.0,0,1,2.0,1,1.0,0,16,,999.0,1,8.0,0.999999999875,8.0,1
2694,2705,683764.0,16505.0,7.0,1900-01-01 15:49:00,2025-04-19,POS,Grocery,Kuala Lumpur,Islamabad,31.0,106.152.206.123,Debit,10.0,6.0,1.0,2.0,4.0,0,1,1.0,1,0.0,0,15,-1 days +23:27:00,-33.0,1,7.5,0.9333333332088889,8.0,0
29648,29739,523688.0,16507.0,8.0,1900-01-01 04:16:00,2025-03-17,POS,Electronics,Islamabad,Multan,34.0,184.118.175.205,Credit,20.0,2.0,8.0,2.0,9.0,1,1,0.0,1,1.0,0,4,,999.0,1,8.0,0.999999999875,8.0,1
17547,17607,967351.0,16507.0,9.0,1900-01-01 09:32:00,2025-03-18,Online,Fuel,Lahore,Karachi,325.0,185.224.20.118,Credit,28.0,2.0,7.0,3.0,9.0,0,0,1.0,1,1.0,0,9,0 days 05:16:00,316.0,1,8.5,1.0588235292871973,9.0,1
48619,48749,682293.0,16510.0,1.0,1900-01-01 02:32:00,2025-04-28,Online,ATM,Kuala Lumpur,Faisalabad,325.0,97.14.42.39,Credit,9.0,7.0,13.0,2.0,1.0,0,1,1.0,0,1.0,1,2,,999.0,1,1.0,0.9999999989999999,1.0,1
16169,16227,728110.0,16515.0,3.0,1900-01-01 17:26:00,2025-02-16,Online,Electronics,Islamabad,Multan,227.0,79.154.227.204,Credit,34.0,7.0,17.0,3.0,2.0,0,1,0.0,0,0.0,0,17,,999.0,1,3.0,0.9999999996666666,3.0,1
9724,9761,111590.0,16517.0,5.0,1900-01-01 17:47:00,2025-01-24,POS,Electronics,Lahore,Faisalabad,195.0,44.231.24.132,Debit,4.0,7.0,23.0,1.0,9.0,0,1,0.0,0,0.0,0,17,,999.0,1,5.0,0.9999999998,5.0,1
8249,8282,347360.0,16518.0,8.0,1900-01-01 05:39:00,2025-02-03,POS,Electronics,Karachi,Islamabad,450.0,150.68.36.235,Credit,15.0,4.0,15.0,2.0,7.0,1,0,0.0,0,0.0,0,5,,999.0,1,8.0,0.999999999875,8.0,1
13736,13788,529875.0,16518.0,8.0,1900-01-01 06:10:00,2025-02-28,POS,Grocery,Islamabad,Faisalabad,599.0,195.59.224.184,Debit,37.0,6.0,7.0,3.0,5.0,1,1,1.0,0,1.0,0,6,0 days 00:31:00,31.0,1,8.0,0.999999999875,8.0,1
35033,35140,250811.0,16519.0,2.0,1900-01-01 03:46:00,2025-02-04,ATM,Electronics,Kuala Lumpur,Islamabad,281.0,97.11.182.37,Debit,24.0,4.0,21.0,3.0,4.0,0,1,2.0,1,0.0,0,3,,999.0,1,2.0,0.9999999995,2.0,1
23179,23255,581275.0,16519.0,8.0,1900-01-01 06:31:00,2025-03-04,POS,Clothing,Singapore,Faisalabad,84.0,33.249.22.92,Credit,36.0,3.0,18.0,4.0,1.0,1,1,2.0,0,1.0,0,6,0 days 02:45:00,165.0,1,5.0,1.59999999968,8.0,1
8105,8138,885724.0,16519.0,4.0,1900-01-01 01:41:00,2025-04-18,ATM,Electronics,Islamabad,Lahore,63.0,132.212.202.8,Debit,32.0,6.0,12.0,2.0,6.0,0,0,1.0,0,0.0,0,1,-1 days +19:10:00,-290.0,1,4.666666666666667,0.8571428569591836,8.0,0
5653,5677,235490.0,16519.0,8.0,1900-01-01 05:47:00,2025-04-23,Online,Fuel,Islamabad,Karachi,376.0,205.148.133.249,Credit,13.0,4.0,13.0,2.0,3.0,1,0,0.0,0,0.0,0,5,0 days 04:06:00,246.0,1,5.5,1.4545454542809917,8.0,1
26184,26267,351759.0,16520.0,4.0,1900-01-01 22:20:00,2025-04-02,POS,Electronics,Multan,Multan,43.0,202.62.163.107,Credit,20.0,2.0,20.0,3.0,2.0,0,1,1.0,1,1.0,0,22,,999.0,1,4.0,0.99999999975,4.0,1
34485,34589,104348.0,16526.0,1.0,1900-01-01 20:22:00,2025-03-21,ATM,Electronics,Singapore,Lahore,331.0,212.208.117.130,Credit,33.0,5.0,8.0,4.0,8.0,1,1,0.0,1,1.0,1,20,,999.0,1,1.0,0.9999999989999999,1.0,1
9224,9260,592603.0,16529.0,4.0,1900-01-01 01:12:00,2025-03-26,ATM,Clothing,Karachi,Multan,344.0,184.143.61.54,Debit,28.0,5.0,5.0,5.0,3.0,0,0,2.0,0,1.0,0,1,,999.0,1,4.0,0.99999999975,4.0,1
45428,45556,314392.0,16530.0,3.0,1900-01-01 13:07:00,2025-03-30,POS,Grocery,Multan,Multan,183.0,184.124.224.79,Debit,29.0,1.0,5.0,5.0,5.0,1,1,2.0,0,1.0,0,13,,999.0,1,3.0,0.9999999996666666,3.0,1
42615,42739,332958.0,16530.0,9.0,1900-01-01 19:43:00,2025-04-06,Online,Electronics,Faisalabad,Lahore,324.0,76.234.187.187,Debit,26.0,1.0,2.0,1.0,2.0,0,1,1.0,1,1.0,0,19,0 days 06:36:00,396.0,1,6.0,1.49999999975,9.0,1
41735,41859,456203.0,16532.0,1.0,1900-01-01 11:07:00,2025-01-16,ATM,Grocery,Multan,Islamabad,331.0,175.93.89.94,Debit,26.0,3.0,14.0,4.0,9.0,0,1,2.0,0,0.0,0,11,,999.0,1,1.0,0.9999999989999999,1.0,1
23412,23489,273286.0,16532.0,1.0,1900-01-01 17:25:00,2025-02-13,POS,Fuel,Islamabad,Multan,240.0,237.219.114.125,Debit,15.0,5.0,5.0,2.0,5.0,1,0,1.0,1,1.0,0,17,0 days 06:18:00,378.0,1,1.0,0.9999999989999999,1.0,1
49143,49275,319238.0,16533.0,1.0,1900-01-01 13:06:00,2025-04-20,ATM,Fuel,Karachi,Karachi,3.0,242.32.61.80,Debit,22.0,3.0,22.0,2.0,2.0,1,1,0.0,1,0.0,0,13,,999.0,1,1.0,0.9999999989999999,1.0,1
49187,49319,144993.0,16536.0,4.0,1900-01-01 23:35:00,2025-02-13,ATM,Grocery,Multan,Karachi,568.0,159.150.170.36,Credit,35.0,2.0,1.0,5.0,2.0,0,1,0.0,1,1.0,0,23,,999.0,1,4.0,0.99999999975,4.0,1
25070,25151,388978.0,16538.0,1.0,1900-01-01 22:11:00,2025-01-13,ATM,Grocery,Lahore,Karachi,591.0,237.245.139.61,Credit,38.0,6.0,6.0,4.0,4.0,1,1,1.0,1,0.0,0,22,,999.0,1,1.0,0.9999999989999999,1.0,1
10213,10250,975880.0,16540.0,5.0,1900-01-01 13:23:00,2025-04-14,Online,Electronics,Multan,Faisalabad,131.0,205.230.210.15,Credit,8.0,3.0,1.0,4.0,1.0,0,1,0.0,1,1.0,0,13,,999.0,1,5.0,0.9999999998,5.0,1
7982,8015,780547.0,16544.0,9.0,1900-01-01 22:46:00,2025-01-04,POS,Electronics,Karachi,Islamabad,113.0,5.198.15.108,Credit,13.0,2.0,13.0,1.0,2.0,1,1,1.0,1,0.0,0,22,,999.0,1,9.0,0.9999999998888889,9.0,1
43743,43869,636438.0,16544.0,6.0,1900-01-01 11:37:00,2025-03-08,Online,Grocery,Islamabad,Karachi,220.0,147.119.233.41,Credit,30.0,1.0,20.0,1.0,5.0,0,1,2.0,1,1.0,0,11,-1 days +12:51:00,-669.0,1,7.5,0.7999999998933334,9.0,0
42738,42862,920580.0,16545.0,2.0,1900-01-01 14:00:00,2025-03-07,ATM,ATM,Singapore,Lahore,139.0,127.86.209.190,Debit,17.0,3.0,17.0,5.0,3.0,1,0,1.0,1,0.0,0,14,,999.0,1,2.0,0.9999999995,2.0,1
33427,33531,726178.0,16545.0,1.0,1900-01-01 12:40:00,2025-04-23,ATM,Restaurant,Singapore,Karachi,44.0,40.113.179.153,Credit,6.0,7.0,13.0,2.0,4.0,1,0,2.0,1,0.0,0,12,-1 days +22:40:00,-80.0,1,1.5,0.6666666662222221,2.0,0
14534,14589,499570.0,16550.0,3.0,1900-01-01 03:06:00,2025-03-14,POS,Electronics,Islamabad,Faisalabad,475.0,41.210.108.42,Debit,21.0,4.0,13.0,3.0,7.0,1,1,0.0,0,0.0,0,3,,999.0,1,3.0,0.9999999996666666,3.0,1
36852,36964,188685.0,16552.0,8.0,1900-01-01 14:05:00,2025-01-23,POS,ATM,Karachi,Multan,129.0,160.193.116.224,Debit,30.0,1.0,3.0,3.0,9.0,1,1,0.0,0,0.0,0,14,,999.0,1,8.0,0.999999999875,8.0,1
30100,30193,285572.0,16555.0,3.0,1900-01-01 12:09:00,2025-01-01,POS,Clothing,Singapore,Multan,319.0,118.215.4.141,Credit,13.0,3.0,15.0,3.0,4.0,1,1,2.0,0,0.0,1,12,,999.0,1,3.0,0.9999999996666666,3.0,1
30440,30536,528914.0,16558.0,8.0,1900-01-01 14:17:00,2025-03-05,POS,Clothing,London,Multan,169.0,222.114.151.255,Debit,39.0,4.0,14.0,5.0,4.0,1,0,1.0,0,1.0,0,14,,999.0,1,8.0,0.999999999875,8.0,1
21726,21798,501697.0,16558.0,7.0,1900-01-01 00:10:00,2025-03-16,ATM,Restaurant,Lahore,Multan,551.0,28.117.197.163,Credit,20.0,4.0,18.0,3.0,5.0,1,1,0.0,1,0.0,0,0,-1 days +09:53:00,-847.0,1,7.5,0.9333333332088889,8.0,0
16546,16604,782260.0,16562.0,5.0,1900-01-01 06:25:00,2025-05-01,POS,ATM,Multan,Karachi,180.0,19.11.211.169,Debit,21.0,1.0,22.0,4.0,6.0,0,1,1.0,0,1.0,0,6,,999.0,1,5.0,0.9999999998,5.0,1
632,633,798517.0,16563.0,9.0,1900-01-01 05:57:00,2025-02-24,ATM,Grocery,Islamabad,Karachi,413.0,23.180.41.27,Debit,36.0,5.0,6.0,4.0,3.0,0,1,0.0,0,0.0,0,5,,999.0,1,9.0,0.9999999998888889,9.0,1
12267,12314,833272.0,16569.0,4.0,1900-01-01 16:49:00,2025-04-22,Online,Grocery,Singapore,Faisalabad,53.0,199.138.114.165,Credit,11.0,3.0,1.0,5.0,1.0,0,1,0.0,0,1.0,0,16,,999.0,1,4.0,0.99999999975,4.0,1
48838,48969,283292.0,16570.0,1.0,1900-01-01 03:29:00,2025-01-14,ATM,Clothing,Bangkok,Islamabad,48.0,171.210.232.119,Debit,25.0,3.0,14.0,2.0,5.0,1,0,0.0,1,1.0,1,3,,999.0,1,1.0,0.9999999989999999,1.0,1
47202,47332,938979.0,16572.0,2.0,1900-01-01 07:19:00,2025-02-03,POS,Fuel,London,Lahore,225.0,194.182.43.13,Credit,10.0,2.0,15.0,3.0,8.0,1,0,0.0,1,0.0,0,7,,999.0,1,2.0,0.9999999995,2.0,1
49372,49504,516110.0,16573.0,3.0,1900-01-01 00:24:00,2025-04-30,POS,Restaurant,Islamabad,Multan,553.0,237.152.57.97,Credit,32.0,1.0,22.0,4.0,2.0,1,1,1.0,1,1.0,0,0,,999.0,1,3.0,0.9999999996666666,3.0,1
41908,42032,119125.0,16574.0,6.0,1900-01-01 10:35:00,2025-01-18,ATM,Grocery,Multan,Islamabad,198.0,154.122.115.169,Debit,23.0,5.0,10.0,2.0,2.0,1,1,0.0,0,0.0,0,10,,999.0,1,6.0,0.9999999998333333,6.0,1
2731,2742,862841.0,16574.0,5.0,1900-01-01 05:57:00,2025-02-01,Online,Clothing,Multan,Multan,41.0,137.56.13.51,Debit,37.0,4.0,19.0,4.0,7.0,1,0,2.0,1,0.0,0,5,-1 days +19:22:00,-278.0,1,5.5,0.9090909089256198,6.0,0
18024,18086,577983.0,16574.0,3.0,1900-01-01 22:21:00,2025-02-03,ATM,Clothing,Faisalabad,Multan,56.0,249.205.165.82,Debit,20.0,4.0,10.0,1.0,3.0,0,0,0.0,0,1.0,0,22,0 days 16:24:00,984.0,1,4.666666666666667,0.6428571427193877,6.0,0
2721,2732,730804.0,16576.0,2.0,1900-01-01 23:32:00,2025-01-14,ATM,Electronics,Kuala Lumpur,Lahore,80.0,210.2.12.244,Credit,26.0,4.0,2.0,4.0,8.0,0,1,0.0,0,0.0,0,23,,999.0,1,2.0,0.9999999995,2.0,1
26277,26360,269202.0,16580.0,1.0,1900-01-01 17:28:00,2025-02-06,Online,Clothing,Faisalabad,Multan,539.0,159.224.94.101,Credit,13.0,4.0,10.0,1.0,7.0,1,1,2.0,0,0.0,0,17,,999.0,1,1.0,0.9999999989999999,1.0,1
30992,31090,712199.0,16584.0,8.0,1900-01-01 08:40:00,2025-01-28,POS,Restaurant,Bangkok,Faisalabad,290.0,123.115.85.4,Debit,19.0,6.0,1.0,4.0,9.0,0,1,2.0,0,1.0,0,8,,999.0,1,8.0,0.999999999875,8.0,1
16451,16509,256854.0,16587.0,9.0,1900-01-01 11:37:00,2025-04-05,POS,Grocery,Lahore,Multan,232.0,190.17.214.166,Credit,34.0,4.0,2.0,5.0,8.0,1,1,1.0,1,0.0,1,11,,999.0,1,9.0,0.9999999998888889,9.0,1
42229,42353,494110.0,16588.0,3.0,1900-01-01 10:35:00,2025-04-17,ATM,Electronics,Kuala Lumpur,Lahore,437.0,100.27.230.192,Credit,8.0,4.0,8.0,1.0,7.0,0,0,1.0,0,0.0,0,10,,999.0,1,3.0,0.9999999996666666,3.0,1
